Original,Translate
 Parea dinanzi a me con l’ali aperte la bella image che nel dolce frui liete facevan l’anime conserte,"La belle image qui était formée par les âmes heureuses dans la douce vision de Dieu, apparut devant moi avec les ailes expliquées"
" parea ciascuna rubinetto in cui raggio di sole ardesse sì acceso, che ne’ miei occhi rifrangesse lui","Chacune des âmes ressemblait à un rubis frappé par un rayon de soleil, si brillant qu'elle reflétait la lumière dans mes yeux."
" E quel che mi convien ritrar testeso, non portò voce mai, né scrisse incostro, né fu per fantasia già mai compreso","Et ce que je dois décrire maintenant n'a jamais été prononcé à la voix, ni écrit avec l'encre, ni conçu par l'imagination humaine."
" ch’io vidi e anche udi’ parlar lo rostro, e sonar ne la voce e «io» e «mio», quand’ era nel concetto e ‘noi’ e ‘nostro’","Car j'ai vu, et j'ai entendu le bec de l'aigle qui parlait, et qui disait de sa voix: ""Ouïïïo, et ïmiô!, voulant en réalité dire ""nous"" et ""notre."""
 E cominciò,Ça a commencé.
 «Per esser giusto e pio son io qui essaltato a quella gloria che non si lascia vincere a disio,"Pour avoir été dans la vie juste et dévoué, je suis ici élevé à cette gloire qui n'est vaincue par aucun désir mortel."
" e in terra lasciai la mia memoria sì fatta, che le genti lì malvage commendan lei, ma non seguon la storia»","Et sur la terre, j'ai laissé un tel souvenir que même les hommes méchants le louent, même s'ils ne le suivent pas."
" Così un sol calor di molte brage si fa sentir, come di molti amori usciva solo un suon di quella image","Comme beaucoup de braises nourrissent une seule chaleur, de même les nombreuses âmes de cette imagination n'échappaient qu'un seul son."
 Ond’ io appresso,Alors j'ai dit:
" «O perpetüi fiori de l’etterna letizia, che pur uno parer mi fate tutti vostri odori, ","Ô fleurs éternelles de la béatitude éternelle, qui me font ressembler à un seul parfum,"
" solvetemi, spirando, il gran digiuno che lungamente m’ha tenuto in fame, non trovandoli in terra cibo alcuno","Arrêtez avec le souffle de votre voix le jeûne grave qui m'a fait souffrir de la faim pendant longtemps, ne trouvant pour le rassasier aucune nourriture sur terre."
" Ben so io che, se ’n cielo altro reame la divina giustizia fa suo specchio, che ’l vostro non l’apprende con velame","Je sais bien que la justice divine se reflète au Ciel dans une autre hiérarchie angélique, mais votre Ciel la voit sans aucun obstacle"
 Sapete come attento io m’apparecchio ad ascoltar,Vous savez comment je suis prêt à écouter attentivement.
 sapete qual è quello dubbio che m’è digiun cotanto vecchio»,Vous savez quel est ce doute ancien qui a provoqué ce jeûne durable ?
" Quasi falcone ch’esce del cappello, move la testa e con l’ali si plaude, voglia mostrando e faccendosi bello, ","Comme un faucon, quand il se libère de la capuche, il bouge la tête et claque ses ailes, manifestant le désir de voler et se faisant beau,"
" vid’ io farsi quel segno, che di laude de la divina grazia era contesto, con canti quai si sa chi là sù gaude","Alors je vis faire cet aigle qui était formé par les louanges de la grâce divine, en chantant de telle sorte que seul celui qui est là-haut peut comprendre"
 Poi cominciò,Puis il a commencé.
" «Colui che volse il sesto a lo stremo del mondo, e dentro ad esso distinse tanto occulto e manifesto, ","Celui qui a tiré par le compas les limites de l'Univers et qui y a distingué les choses visibles et invisibles,"
" non poté suo valor sì fare impresso in tutto l’universo, che ’l suo verbo non rimanesse in infinito eccesso","Il ne put imprimer sa valeur partout, sans que sa Parole ne fût infiniment supérieure aux capacités humaines."
" E ciò fa certo che ’l primo superbo, che fu la somma d’ogne creatura, per non aspettar lume, cadde acerbo","Et c'est là la preuve que le premier pécheur d'orgueil, qui fut la plus parfaite de toute créature, fut précipité du Ciel pour n'avoir pas attendu la lumière de la grâce divine."
 e quinci appar ch’ogne minor natura è corto recettacolo a quel bene che non ha fine e sé con sé misura,et d'ici on comprend que toute créature inférieure à lui ne peut certainement pas contenir en soi ce bien qui n'a pas de limite et est la seule mesure de lui-même
" Dunque vostra veduta, che convene esser alcun de’ raggi de la mente di che tutte le cose son ripiene, ","Par conséquent, votre vue, qui n'est rien d'autre que l'un des rayons de l'esprit de Dieu qui est présent dans toutes choses,"
" non pò da sua natura esser possente tanto, che suo principio discerna molto di là da quel che l’è parvente","ne peut pas par sa nature être si forte pour voir son principe, qui est bien au-delà des capacités de ses sens"
" Però ne la giustizia sempiterna la vista che riceve il vostro mondo, com’ occhio per lo mare, entro s’interna",C'est pourquoi la vue sensible des êtres humains pénètre dans la justice divine comme l'œil dans la mer
" che, ben che da la proda veggia il fondo, in pelago nol vede","et il, bien que de la rive il voit le fond, en haute mer il ne le voit plus"
" e nondimeno è li, ma cela lui l’esser profondo","et bien sûr il est présent, mais la profondeur le lui cache"
" Lume non è, se non vien dal sereno che non si turba mai","Il n'y a pas de vraie lumière, pour l'esprit humain, si elle ne vient pas de cette sérénité qui n'est jamais obscurcie"
 anzi è tenèbra od ombra de la carne o suo veleno,"toute autre est obscure, ou gâtée par les sens, ou attirée vers l'erreur"
" Assai t’è mo aperta la latebra che t’ascondeva la giustizia viva, di che facei question cotanto crebra","Maintenant, on t'a dévoilé la tanière qui te cachait la justice divine, qui suscitait en toi des doutes si fréquents."
 ché tu dicevi,Car tu disais:
" “Un uom nasce a la riva de l’Indo, e quivi non è chi ragioni di Cristo né chi legga né chi scriva","""Un homme naît sur les rives de l'Indus, et ici personne ne parle, ni n'enseigne, ni n'écrit de Christ."
" e tutti suoi voleri e atti buoni sono, quanto ragione umana vede, sanza peccato in vita o in sermoni","ainsi, tous ses désirs et ses gestes sont vertueux, même si la raison humaine peut juger, sans aucun péché dans les actions ou dans les paroles."
 Muore non battezzato e sanza fede,Il meurt sans baptême et sans foi
 ov’ è questa giustizia che ’l condanna? ,Quelle est la justice qui le condamne?
" ov’ è la colpa sua, se ei non crede?”",Quelle est sa faute si vous ne le croyez pas ?
" Or tu chi se’, che vuo’ sedere a scranna, per giudicar di lungi mille miglia con la veduta corta d’una spanna? ","""Qui es-tu maintenant, qui veux-tu être juge et condamner à mille miles de distance, avec la vue qui arrive à peine à une spamme ?"""
" Certo a colui che meco s’assottiglia, se la Scrittura sovra voi non fosse, da dubitar sarebbe a maraviglia","Certes, celui qui fait des raisonnements subtils sur moi pourrait douter d'une manière surprenante, s'il n'y avait pas au-dessus de vous les Saintes Écritures."
 Oh terreni animali,"Oh, créatures terrestres"
 oh menti grosse,"Oh, des esprits grossier."
" La prima volontà, ch’è da sé buona, da sé, ch’è sommo ben, mai non si mosse","La première volonté, qui est bonne en soi, n'a jamais bougé d'elle-même qui est le plus grand bien"
 Cotanto è giusto quanto a lei consuona,Tout ce qui est conforme à elle est juste.
" nullo creato bene a sé la tira, ma essa, radïando, lui cagiona»","aucun bien créé ne l'attire à lui-même, mais c'est elle, en rayonnant la grâce, qui le détermine"
" Quale sovresso il nido si rigira poi c’ha pasciuti la cicogna i figli, e come quel ch’è pasto la rimira","Comme la cigogne, après avoir nourri ses petits, elle vole sur le nid, et comme les cigognes, ayant mangé, la regardent,"
" cotal si fece, e sì leväi i cigli, la benedetta imagine, che l’ali movea sospinte da tanti consigli","Il fit ainsi l'image sainte qui bougeait les ailes poussées par tant de bienheureux, tandis que je levai les yeux vers elle."
" Roteando cantava, e dicea","Il se tournait en chantant, et il disait:"
" «Quali son le mie note a te, che non le ’ntendi, tal è il giudicio etterno a voi mortali»","Comme tu ne parles pas du chant que je t'adresse, ainsi le jugement divin est inconnu pour vous les mortels."
" Poi si quetaro quei lucenti incendi de lo Spirito Santo ancor nel segno che fé i Romani al mondo reverendi, esso ricominciò","Après que ces lumières saintes, remplies de l'Esprit Saint, s'arrêtèrent et revinrent représenter le signe qui rendit les Romains dignes de respect au monde, il recommença."
" «A questo regno non salì mai chi non credette ’n Cristo, né pria né poi ch’el si chiavasse al legno","Celui qui n'a pas cru en Christ, avant ou après sa crucifixion, n'est jamais monté dans ce royaume."
 Ma vedi,Mais tu vois ?
" molti gridan “Cristo, Cristo”, ","Beaucoup crient ""Christ, Christ,"""
"che saranno in giudicio assai men prope a lui, che tal che non conosce Cristo",et le Jour du Jugement sera beaucoup moins proche de Lui que celui qui ne l'a jamais connu.
" e tai Cristian dannerà l’Etïòpe, quando si partiranno i due collegi, l’uno in etterno ricco e l’altro inòpe","et ces chrétiens seront condamnés par l'Éthiopien, quand les deux armées seront divisées, l'une éternellement riche et l'autre misérable."
" Che poran dir li Perse a’ vostri regi, come vedranno quel volume aperto nel qual si scrivon tutti suoi dispregi? ","Que diront les Perses à vos rois, quand ils verront ouvert ce livre dans lequel s'écrivent toutes les malfaiteurs?"
" Lì si vedrà, tra l’opere d’Alberto, quella che tosto moverà la penna, per che ’l regno di Praga fia diserto","On y verra, parmi les œuvres d'Albert, celle qui sera bientôt annotée et pour laquelle le royaume de Prague sera détruit."
" Lì si vedrà il duol che sovra Senna induce, falseggiando la moneta, quel che morrà di colpo di cotenna","C'est là que l'on verra la douleur qu'il cause sur la Seine, en lançant une fausse monnaie, celui qui mourra par le coup d'un sanglier."
" Lì si vedrà la superbia ch’asseta, che fa lo Scotto e l’Inghilese folle, sì che non può soffrir dentro a sua meta","On y verra l'orgueil qui alimente la soif de pouvoir et qui rend fous les rois d'Écosse et d'Angleterre, qui ne supportent pas d'être à l'intérieur de leurs frontières."
" Vedrassi la lussuria e ’l viver molle di quel di Spagna e di quel di Boemme, che mai valor non conobbe né volle","On verra la luxure et la vie vicieuse du roi d'Espagne et du roi de Bohême, qui n'ont jamais connu ni voulu aucune valeur."
" Vedrassi al Ciotto di Ierusalemme segnata con un i la sua bontate, quando ’l contrario segnerà un emme","On verra, au sujet du boiteux de Jérusalem, que ses bonnes actions seront marquées par un 'I' et les mauvaises avec une femme."
" Vedrassi l’avarizia e la viltate di quei che guarda l’isola del foco, ove Anchise finì la lunga etate",On verra l'avarice et la lâcheté de celui qui gouverne l'île du feu où Anchoise mourut.
" e a dare ad intender quanto è poco, la sua scrittura fian lettere mozze, che noteranno molto in parvo loco","et pour prouver son soutien, ses méfaits seront notés avec des caractères abrégés, pour écrire beaucoup de choses en peu d'espace."
" E parranno a ciascun l’opere sozze del barba e del fratel, che tanto egregia nazione e due corone han fatte bozze","Et à tous seront évidentes les œuvres indignes de son oncle et de son frère, qui déshonorent une maison si noble et deux couronnes."
" E quel di Portogallo e di Norvegia lì si conosceranno, e quel di Rascia che male ha visto il conio di Vinegia","Et là, on connaîtra les rois du Portugal et de la Norvège, et celui de la Serbie qui a vu à son détriment la monnaie vénitienne"
" Oh beata Ungheria, se non si lascia più malmenare","Heureux la Hongrie, si elle ne se laisse plus mal gouverner"
" e beata Navarra, se s’armasse del monte che la fascia","et heureux Navarre, si seulement il utilisait comme une arme les montagnes qui la bandent"
" E creder de’ ciascun che già, per arra di questo, Niccosïa e Famagosta per la lor bestia si lamenti e garra, ","Et chacun doit croire, comme avance de cela, que déjà l'île de Chypre se plaint et se plaint de la bête qui la gouverne,"
