Original,Translate
" Lo naturale è sempre sanza errore, ma l’altro puote errar per malo obietto o per troppo o per poco di vigore","L'amour naturel est toujours correct, tandis que l'autre peut errer parce qu'il s'adresse à un mauvais objet, ou parce qu'il est faible ou excessif."
" Mentre ch’elli è nel primo ben diretto, e ne’ secondi sé stesso misura, esser non può cagion di mal diletto","Tant que l'amour est dirigé vers le premier bien et équilibré envers les autres, il ne peut y avoir aucun plaisir pécheur"
" ma quando al mal si torce, o con più cura o con men che non dee corre nel bene, contra ’l fattore adovra sua fattura","mais lorsqu'elle s'adresse au mal ou qu'elle court au bien avec une sollicitude moindre ou plus grande qu'elle ne le devrait, alors la créature agit contre son Créateur."
 Quinci comprender puoi ch’esser convene amor sementa in voi d’ogne virtute e d’ogne operazion che merta pene,"De là, vous pouvez comprendre que l'amour en vous est nécessairement la cause de toutes les vertus et de toutes les actions qui méritent d'être punies."
" Or, perché mai non può da la salute amor del suo subietto volger viso, da l’odio proprio son le cose tute","Or, puisque l'amour ne peut jamais agir contre le salut de son sujet, les créatures sont sûres de la haine envers elles-mêmes."
" e perché intender non si può diviso, e per sé stante, alcuno esser dal primo, da quello odiare ogne effetto è deciso","et puisqu'aucune créature ne peut être séparée de Dieu ni être pour elle-même, il est impossible de haïr Dieu."
" Resta, se dividendo bene stimo, che ’l mal che s’ama è del prossimo","Reste, si ma classification est exacte, que l'amour mal dirigé veut le mal du prochain"
 ed esso amor nasce in tre modi in vostro limo,et cet amour dans votre nature naît de trois façons différentes
" È chi, per esser suo vicin soppresso, spera eccellenza, e sol per questo brama ch’el sia di sua grandezza in basso messo","Il y a ceux qui espèrent primer en piétinant son voisin, et c'est pour cela qu'il veut que celui-ci perde sa grandeur."
" è chi podere, grazia, onore e fama teme di perder perch’ altri sormonti, onde s’attrista sì che ’l contrario ama","Il y a ceux qui craignent de perdre du pouvoir, de la faveur, de l'honneur et de la gloire si quelqu'un d'autre le surpasse; c'est pourquoi il est attristé au point de désirer l'inverse."
" ed è chi per ingiuria par ch’aonti, sì che si fa de la vendetta ghiotto, e tal convien che ’l male altrui impronti","et il y a quelqu'un qui semble s'assombrir parce qu'il a reçu une offense au point de désirer la vengeance, et donc il prépare le mal d'autrui."
 Questo triforme amor qua giù di sotto si piange,Ce triple amour est puni dans les cadres ci-dessous
" or vo’ che tu de l’altro intende, che corre al ben con ordine corrotto","Maintenant, je veux que tu penses à l'autre, qui court mal pour le bien."
" Ciascun confusamente un bene apprende nel qual si queti l’animo, e disira","Chacun conçoit de façon confuse un bien suprême, tel qu'il satisfait l'âme, et il le désire."
 per che di giugner lui ciascun contende,Tout le monde essaie donc de l'atteindre.
" Se lento amore a lui veder vi tira o a lui acquistar, questa cornice, dopo giusto penter, ve ne martira","Si vous êtes amené à le chercher ou à l'atteindre avec un amour trop faible, ce Cadre vous en fait subir la juste peine, après la repentance."
 Altro ben è che non fa l’uom felice,Il y a d'autres biens qui ne rendent pas l'homme heureux.
" non è felicità, non è la buona essenza, d’ogne ben frutto e radice","Ce n'est pas le vrai bonheur, ce n'est pas la bonne essence qui est le fruit et la racine de tout bien."
" L’amor ch’ad esso troppo s’abbandona, di sovr’ a noi si piange per tre cerchi",L'amour qui s'abandonne excessivement à ces biens est puni dans les trois cadres ci-dessus
" ma come tripartito si ragiona, tacciolo, acciò che tu per te ne cerchi»","Mais je ne te dis pas comment il est tripartite, de sorte que tu le cherches de ton propre chef..."
" Posto avea fine al suo ragionamento l’alto dottore, e attento guardava ne la mia vista s’io parea contento","L'insigne maître avait conclu son raisonnement et me regardait attentivement, pour voir si j'étais satisfait."
" e io, cui nova sete ancor frugava, di fuor tacea, e dentro dicea","Et moi, que j'étais encore tourmenté par la soif de savoir, je me tais extérieurement, et en moi je disais:"
 ‘Forse lo troppo dimandar ch’io fo li grava’,"""Peut-être Virgile sera-t-il irrité par mes trop de questions"""
" Ma quel padre verace, che s’accorse del timido voler che non s’apriva, parlando, di parlare ardir mi porse","Mais ce père de vérité, qui se rendit compte de mon désir qui ne se manifestait pas par crainte, m'invita par ses paroles à parler."
 Ond’ io,Alors j'ai dit:
" «Maestro, il mio veder s’avviva sì nel tuo lume, ch’io discerno chiaro quanto la tua ragion parta o descriva","Maître, ma vue est tellement menacée par ta lumière que je vois clairement tout ce que ton raisonnement sépare et expose analytiquement"
" Però ti prego, dolce padre caro, che mi dimostri amore, a cui reduci ogne buono operare e ’l suo contraro»","C'est pourquoi, mon cher père, je vous prie de m'expliquer ce qu'est l'amour auquel vous ramènez toute action vertueuse et son contraire."
" «Drizza», disse, «ver’ me l’agute luci de lo ’ntelletto, e fieti manifesto l’error de’ ciechi che si fanno duci","Il dit: Vois vers moi les yeux aigus de l'intellect, et l'erreur des aveugles qui prétendent être le guide sera claire pour toi."
" L’animo, ch’è creato ad amar presto, ad ogne cosa è mobile che piace, tosto che dal piacere in atto è desto","L'âme, qui est créée avec la disposition à aimer, se déplace vers tout ce qu'elle aime, dès que cette disposition est mise en œuvre par la chose agréable"
" Vostra apprensiva da esser verace tragge intenzione, e dentro a voi la spiega, sì che l’animo ad essa volger face","Votre faculté cognitive tire l'image d'une chose réelle et la traite en vous, afin que l'âme s'oriente vers elle."
" e se, rivolto, inver’ di lei si piega, quel piegare è amor, quell’ è natura che per piacer di novo in voi si lega","et si l'âme, si adressée, se tourne vers cette chose, cet acte est amour, c'est une attitude naturelle qui se lie principalement en vous pour la chose agréable"
" Poi, come ’l foco movesi in altura per la sua forma ch’è nata a salire là dove più in sua matera dura, ","Puis, comme le feu se lève vers le haut par sa nature, qui le pousse à monter là où sa matière dure plus longtemps,"
" così l’animo preso entra in disire, ch’è moto spiritale, e mai non posa fin che la cosa amata il fa gioire","ainsi l'âme prise par l'amour nourrit le désir, qui est un mouvement de l'esprit, et ne cesse pas aussi longtemps que la chose aimée lui donne de la joie."
 Or ti puote apparer quant’ è nascosa la veritate a la gente ch’avvera ciascun amore in sé laudabil cosa,"Maintenant, tu peux comprendre à quel point la vérité est cachée à ceux qui disent que tout amour est louable en soi."
" però che forse appar la sua matera sempre esser buona, ma non ciascun segno è buono, ancor che buona sia la cera»","Car sa matière est peut-être toujours bonne, mais tout sceau ne l'est pas, même si la cire est bonne."
" «Le tue parole e ’l mio seguace ingegno», rispuos’ io lui, «m’hanno amor discoverto, ma ciò m’ha fatto di dubbiar più pregno","Je lui ai répondu: Tes paroles et mon ingéniosité de te suivre m'ont expliqué la nature de l'amour, mais cela me pousse encore plus à douter."
" ché, s’amore è di fuori a noi offerto e l’anima non va con altro piede, se dritta o torta va, non è suo merto»","Car si l'amour nous est offert par la réalité extérieure et que l'âme ne peut s'empêcher d'y être amenée, ce n'est pas son mérite ou sa faute s'il agit d'une manière juste ou mauvaise."
 Ed elli a me,Et lui à moi
" «Quanto ragion qui vede, dir ti poss’ io",Je peux te dire ce que la raison humaine comprend.
" da indi in là t’aspetta pur a Beatrice, ch’è opra di fede","pour tout ce qui va au-delà, je te renvoie à Béatrice, car c'est un sujet de foi."
" Ogne forma sustanzïal, che setta è da matera ed è con lei unita, specifica vertute ha in sé colletta, ","Chaque âme, qui est séparée de la matière et en même temps unie à elle, a recueilli en elle-même une disposition spécifique,"
" la qual sanza operar non è sentita, né si dimostra mai che per effetto, come per verdi fronde in pianta vita","qui n'est pas avertie si elle n'agit pas, ni visible si elle ne produit pas ses effets, comme la vie dans la plante se voit à travers les feuilles vertes"
" Però, là onde vegna lo ’ntelletto de le prime notizie, omo non sape, e de’ primi appetibili l’affetto, ","C'est pourquoi l'homme ignore d'où vient la connaissance des premières notions et l'amour pour les premiers biens,"
 che sono in voi sì come studio in ape di far lo mele,"qui sont consaturés en vous, comme dans l'abeille, l'aptitude à produire le miel."
 e questa prima voglia merto di lode o di biasmo non cape,et cette première inclination n'est pas digne de louange ou d'opprobre
" Or perché a questa ogn’ altra si raccoglia, innata v’è la virtù che consiglia, e de l’assenso de’ tener la soglia","Maintenant, pour qu'à cette disposition se conforment toutes les autres, est innée en vous une vertu qui donne des conseils, qui doit donner ou refuser le consentement à agir"
" Quest’ è ’l principio là onde si piglia ragion di meritare in voi, secondo che buoni e rei amori accoglie e viglia","C'est le principe d'où vient en vous le mérite ou l'opprobre, selon qu'il examine et sépare les bons et les mauvais amours."
" Color che ragionando andaro al fondo, s’accorser d’esta innata libertate",Ceux qui raisonnèrent se rendirent compte de cette liberté innée.
 però moralità lasciaro al mondo,C'est pour cela qu'ils ont élaboré la morale pour le monde.
" Onde, poniam che di necessitate surga ogne amor che dentro a voi s’accende, di ritenerlo è in voi la podestate","Ainsi, même en admettant que chaque amour naisse en vous d'une manière nécessaire, vous avez le pouvoir de le contenir."
" La nobile virtù Beatrice intende per lo libero arbitrio, e però guarda che l’abbi a mente, s’a parlar ten prende»","Béatrice appelle cette noble vertu ""libre arbitre,"" et donc gardez-vous de vous en souvenir, si elle vous en parlait."
" La luna, quasi a mezza notte tarda, facea le stelle a noi parer più rade, fatta com’ un secchion che tuttor arda","La lune, alors qu'elle était à minuit passée, obscurcissait avec son éclat des étoiles, semblable à une paire de cuivre étincelant."
 e correa contro ’l ciel per quelle strade che ’l sole infiamma allor che quel da Roma tra ’ Sardi e ’ Corsi il vede quando cade,"et parcourait le ciel dans le sens contraire à celui parcouru par le soleil quand il se couche entre Sardaigne et Corse, pour ceux qui regardent de Rome"
" E quell’ ombra gentil per cui si noma Pietola più che villa mantoana, del mio carcar diposta avea la soma","Et l'âme noble, dont Pietole est plus célèbre que toutes les villes du manteau, s'était débarrassée du poids de l'explication que je lui avais imposée."
" per ch’io, che la ragione aperta e piana sovra le mie quistioni avea ricolta, stava com’ om che sonnolento vana","C'est pourquoi, moi qui avais recueilli dans mon esprit les idées claires sur ces questions, j'étais comme un homme qui se faufile dans mon sommeil."
 Ma questa sonnolenza mi fu tolta subitamente da gente che dopo le nostre spalle a noi era già volta,Mais ma somnolence a soudainement été interrompue par des âmes qui couraient derrière nos épaules.
" E quale Ismeno già vide e Asopo lungo di sè di notte furia e calca, pur che i Teban di Bacco avesser uopo, ","Et comme les fleuves d'Ismène et d'Asope virent de nuit une foule qui courait furieusement le long de leur parcours, quand les Tébaniens avaient besoin de Bacchus,"
" cotal per quel giron suo passo falca, per quel ch’io vidi di color, venendo, cui buon volere e giusto amor cavalca","de la même façon dans ce Cadre, celui qui est monté de bonne volonté et juste amour courbe son propre pas , comme je vis faire à ces âmes"
" Tosto fur sovr’ a noi, perché correndo si movea tutta quella turba magna","Bientôt ils furent auprès de nous, car toute cette grande foule se déplaçait en courant."
 e due dinanzi gridavan piangendo,et deux d'entre eux criaient devant les autres en pleurant.
 «Maria corse con fretta a la montagna,Marie courut vite à la montagne
" e Cesare, per soggiogare Ilerda, punse Marsilia e poi corse in Ispagna»","et César, pour soumettre Ilerda, frappa Marseille, puis courut en Espagne."
