Original,Translate
" «Le tue parole e ’l mio seguace ingegno», rispuos’ io lui, «m’hanno amor discoverto, ma ciò m’ha fatto di dubbiar più pregno","Je lui dis: Tes paroles et ma soif de connaissance m'ont fait comprendre ce qu'est l'amour, mais cela fait naître plus de doutes en moi."
" ché, s’amore è di fuori a noi offerto e l’anima non va con altro piede, se dritta o torta va, non è suo merto»","Si l'amour est offert par l'environnement extérieur et que notre âme ne peut résister à l'impulsion de vous répondre, c'est quelque chose qui arrive sans aucune responsabilité de jugement ou d'opprobre sur la façon dont nous nous comportons dans cette situation."
 Ed elli a me,Lui à moi et moi à lui
" «Quanto ragion qui vede, dir ti poss’ io",Nous pouvons dire que la raison humaine a des conclusions communes.
" da indi in là t’aspetta pur a Beatrice, ch’è opra di fede","Pour tout ce qui dépasse la compréhension humaine, Béatrice est la meilleure référence pour nous, car elle exige d'être cru."
" Ogne forma sustanzïal, che setta è da matera ed è con lei unita, specifica vertute ha in sé colletta, ","Chaque âme qui est unifiée à la matière, tout en restant distincte de celle-ci, porte en son sein une approche personnelle."
" la qual sanza operar non è sentita, né si dimostra mai che per effetto, come per verdi fronde in pianta vita","La vie dans la plante se manifeste par ses effets, comme les feuilles vertes qui indiquent la présence d'une vigueur renouvelée."
" Però, là onde vegna lo ’ntelletto de le prime notizie, omo non sape, e de’ primi appetibili l’affetto, ","L'homme est dans l'ignorance du chemin des premiers principes de la connaissance, ainsi que de l'affection à l'égard des biens primaires."
 che sono in voi sì come studio in ape di far lo mele,"Comme l'abeille qui produit du miel, vous avez une prédisposition naturelle à le faire."
 e questa prima voglia merto di lode o di biasmo non cape,cette préférence initiale n'est ni louable ni condamnable.
" Or perché a questa ogn’ altra si raccoglia, innata v’è la virtù che consiglia, e de l’assenso de’ tener la soglia","Pour que les autres s'adaptent à cet ordre, vous possédez une vertu intrinsèque qui donne des conseils et vous devez décider si vous pouvez ou non donner la permission d'agir."
" Quest’ è ’l principio là onde si piglia ragion di meritare in voi, secondo che buoni e rei amori accoglie e viglia",". D'où votre mérite ou votre désapprobation, selon la façon dont vous distinguerez entre les amours nobles et les amours nuisibles."
" Color che ragionando andaro al fondo, s’accorser d’esta innata libertate",Ceux qui approfondissaient l'analyse de la question se rendirent compte de cette liberté innée.
 però moralità lasciaro al mondo,Ils ont établi un code d'éthique pour toute l'humanité.
" Onde, poniam che di necessitate surga ogne amor che dentro a voi s’accende, di ritenerlo è in voi la podestate","Même si l'amour se présente comme inévitable, vous avez la capacité de le contrôler."
" La nobile virtù Beatrice intende per lo libero arbitrio, e però guarda che l’abbi a mente, s’a parlar ten prende»","Béatrice appelle cette vertu comme 'libre arbitre', alors assurez-vous de vous en souvenir, s'il devait le mentionner."
" La luna, quasi a mezza notte tarda, facea le stelle a noi parer più rade, fatta com’ un secchion che tuttor arda","Avec une lueur semblable à une paire de cuivre scintillant de la lune, les étoiles étaient obscurcies alors que minuit s'était écoulé."
 e correa contro ’l ciel per quelle strade che ’l sole infiamma allor che quel da Roma tra ’ Sardi e ’ Corsi il vede quando cade,"et allait contre la direction prise par le soleil, quand il descend dans le point de vue spatial de Rome entre Sardaigne et Corse."
" E quell’ ombra gentil per cui si noma Pietola più che villa mantoana, del mio carcar diposta avea la soma","Pietole est célèbre dans toute la région de Mantoue pour cette âme noble, qui avait déposé le fardeau de ma prétendue explication."
" per ch’io, che la ragione aperta e piana sovra le mie quistioni avea ricolta, stava com’ om che sonnolento vana","Comme un homme qui marmonne dans son sommeil, je me trouvais confondu avec mes idées claires sur ces questions."
 Ma questa sonnolenza mi fu tolta subitamente da gente che dopo le nostre spalle a noi era già volta,Mon engourdissement a été brusquement interrompu par certaines figures qui nous suivaient de près.
" E quale Ismeno già vide e Asopo lungo di sè di notte furia e calca, pur che i Teban di Bacco avesser uopo, ","Dans la nuit, Ismène et Asopo furent témoins d'un grand nombre de personnes qui couraient rapidement le long de leur lit quand les Tébaniens invoquaient Bacchus."
" cotal per quel giron suo passo falca, per quel ch’io vidi di color, venendo, cui buon volere e giusto amor cavalca","vers le ChristAvec une bonne volonté et un juste amour qui les poussait, comme je l'ai vu avec ces âmes destinées au Christ, ils adaptaient eux aussi leur pas dans le Cadre."
" Tosto fur sovr’ a noi, perché correndo si movea tutta quella turba magna","Les habitants de tout autour se répandirent rapidement vers nous, à cause de la masse de personnes en fuite."
 e due dinanzi gridavan piangendo,Deux personnes s'affrontaient en criant et en sanglotant.
 «Maria corse con fretta a la montagna,Marie s'envola rapidement vers la montagne.
" e Cesare, per soggiogare Ilerda, punse Marsilia e poi corse in Ispagna»","César, dans le but de soumettre Ilerda, a attaqué Marseille et s'est précipité en Espagne."
" «Ratto, ratto, che ’l tempo non si perda per poco amor», gridavan li altri appresso, ","Les autres, derrière eux, criaient: ""Ne tardons pas, ne nous arrêtons pas pour l'insensibilité!"""
 «che studio di ben far grazia rinverda»,Nous essayons de cultiver la bonté avec dévouement.
" «O gente in cui fervore aguto adesso ricompie forse negligenza e indugio da voi per tepidezza in ben far messo, ","Ou bien des gens, dans lesquels il y a aujourd'hui un vif engagement, peuvent compenser l'inertie et la rétroaction que vous manifestiez avec un intérêt tiède à faire le bien."
" questi che vive, e certo i’ non vi bugio, vuole andar sù, pur che ’l sol ne riluca","Celui qui est en vie, je ne vous mentirai pas; il désire monter quand le soleil redeviendra brillant."
 però ne dite ond’ è presso il pertugio»,Quelle est la position du passage le plus proche?
 Parole furon queste del mio duca,Mes paroles ont été prononcées par mon guide.
 e un di quelli spirti disse,l'un des esprits prononça
" «Vieni di retro a noi, e troverai la buca",Suivez nos traces et vous découvrirez la brèche.
" Noi siam di voglia a muoverci sì pieni, che restar non potem",Nous avons une telle exubérance d'énergie que nous ne pouvons pas rester immobiles.
" però perdona, se villania nostra giustizia tieni","Si vous pensez que notre courtoisie a été vue comme une injustice, veuillez nous pardonner."
" Io fui abate in San Zeno a Verona sotto lo ’mperio del buon Barbarossa, di cui dolente ancor Milan ragiona","Pendant le règne de Frédéric Barbarossa, j'ai assumé la charge d'abbés de la basilique Saint Zeno à Vérone. Aujourd'hui encore, la ville de Milan déplore douloureusement son départ."
" E tale ha già l’un piè dentro la fossa, che tosto piangerà quel monastero, e tristo fia d’avere avuta possa","Il est déjà mourant, et bientôt il regrettera sa connexion au monastère, se sentant triste d'avoir eu tant de pouvoir sur le lieu."
" perché suo figlio, mal del corpo intero, e de la mente peggio, e che mal nacque, ha posto in loco di suo pastor vero»","Au lieu de nommer l'enfant pour accomplir sa mission, la personne a désigné comme son abbé quiconque était compétent et apte, car son enfant était handicapé tant dans le corps que dans l'esprit et inapte à la position."
" Io non so se più disse o s’ei si tacque, tant’ era già di là da noi trascorso","Je ne sais pas s'il avait quelque chose à dire ou s'il s'était déjà trop éloigné, puisque nous ne pouvions plus l'entendre."
" ma questo intesi, e ritener mi piacque",J'ai senti ça et j'ai décidé de l'enregistrer.
 E quei che m’era ad ogne uopo soccorso disse,Celui qui était toujours là pour moi dans toutes les situations s'écria:
 «Volgiti qua,Roulez vers cette direction.
 vedine due venir dando a l’accidïa di morso»,Voilà deux personnes qui blâment l'acharnement.
 Di retro a tutti dicean,que j'étais le meilleurOn disait que j'étais le numéro un de tous.
" «Prima fue morta la gente a cui il mar s’aperse, che vedesse Iordan le rede sue","Avant que les descendants du peuple qui avait traversé la mer Rouge n'atteignent le Jourdain, il avait déjà disparu."
" E quella che l’affanno non sofferse fino a la fine col figlio d’Anchise, sé stessa a vita sanza gloria offerse»",Celui qui n'a pas résisté aux travaux du voyage avec Anceo jusqu'en Italie s'est jeté sur un destin sans honneur.
" Poi quando fuor da noi tanto divise quell’ ombre, che veder più non potiersi, ","Quand ces âmes s'étaient détournées jusqu'à devenir inaudibles,"
" novo pensiero dentro a me si mise, del qual più altri nacquero e diversi","Une idée m'est venue à l'esprit, qui a donné naissance à de nombreuses autres réflexions."
" e tanto d’uno in altro vaneggiai, che li occhi per vaghezza ricopersi, e ’l pensamento in sogno trasmutai","J'étais tellement inconsciemment en train de parler d'un côté à l'autre que, épuisé, j'ai fermé les yeux et j'ai transformé mes pensées en rêves."
" Ne l’ora che non può ’l calor dïurno intepidar più ’l freddo de la luna, vinto da terra, ","Quand la luminosité brûlante du soleil ne peut plus atténuer la froideur des rayons lunaires, dissimulée par l'atmosphère froide de la terre."
 e talor da Saturno ,Parfois par celui de Saturne
" —quando i geomanti lor Maggior Fortuna veggiono in orïente, innanzi a l’alba, surger per via che poco le sta bruna—,","L'apparition de la Fortune Maior à l'orient avant l'aube, qui est ensuite submergée par les rayons du soleil, est un spectacle bien connu des géomants."
"  mi venne in sogno una femmina balba, ne li occhi guercia, e sovra i piè distorta, con le man monche, e di colore scialba","Dans le cauchemar que j'ai eu, une pâle femme aux yeux obliques et aux jambes malveillantes se présenta à moi en bégayant, tandis que ses membres étaient battus."
 Io la mirava,J'avais l'intention de l'observer.
" e come ’l sol conforta le fredde membra che la notte aggrava, così lo sguardo mio le facea scorta la lingua, ","De même que le soleil dans la nuit apporte de la chaleur aux membres enracinés, de même ma présence redressait ses paroles."
" e poscia tutta la drizzava in poco d’ora, e lo smarrito volto, com’ amor vuol, così le colorava","puis, très rapidement, il la faisait dresser et raviver son aspect pâle avec la splendeur que l'amour exige."
" Poi ch’ell’ avea ’l parlar così disciolto, cominciava a cantar sì, che con pena da lei avrei mio intento rivolto","Puisqu'il avait acheté une parlante fondue, il a commencé à chanter de façon si captivante qu'il était impossible pour moi de leur retirer mon attention."
" «Io son», cantava, «io son dolce serena, che ’ marinari in mezzo mar dismago",Je chantais ma mélodie enchanteuse qui fascinait les marins sur le grand océan.
 tanto son di piacere a sentir piena,sont agréables à écouter
 Io volsi Ulisse del suo cammin vago al canto mio,"Avec mon chant, j'ai éloigné Ulysse, bien qu'elle ait eu envie de poursuivre son voyage."
" e qual meco s’ausa, rado sen parte",Quiconque est familier avec moi m'éloigne difficilement.
 sì tutto l’appago»,Je le satisfait énormément.
" Ancor non era sua bocca richiusa, quand’ una donna apparve santa e presta lunghesso me per far colei confusa","Malchanceuse créatureSa bouche était encore ouverte, quand une femme pieuse et attentionnée apparut à mes côtés, prête à offrir consolation et encouragement à la créature malheureuse."
